simulation_id,evaluation_draw_id,pooled_draw,chain,retained_iteration,sampler_iteration,year,stock_id,ssb_kt,f_mean_all_ages_per_year,ssbmsy_reference_kt,fmsy_year_per_year,ssb_over_ssbmsy,f_over_fmsy,ssbmsy_year_kt,native_f_over_fmsy,ssb_reference_start_year,ssb_reference_end_year,selection_seed
draw-001,1,45,1,45,1045,2007,1,3349.12,0.8880594425,4927.994,0.236516,0.679611217059112,3.7547541921054,4803,3.75475,2017,2026,20260910
draw-001,1,45,1,45,1045,2008,1,2159.51,0.801889941666667,4927.994,0.190494,0.438212790031806,4.20952860282564,4718.4,4.20953,2017,2026,20260910
draw-001,1,45,1,45,1045,2009,1,1659.51,0.794717718333334,4927.994,0.182425,0.336751627538508,4.3564079393358,4414.6,4.3564,2017,2026,20260910
draw-001,1,45,1,45,1045,2010,1,1593.27,0.47604506175,4927.994,0.153427,0.323310052731395,3.10274633376133,4569.87,3.10275,2017,2026,20260910
draw-001,1,45,1,45,1045,2011,1,1455.94,0.45800427,4927.994,0.167299,0.295442729840986,2.73763901756735,4669.67,2.73764,2017,2026,20260910
draw-001,1,45,1,45,1045,2012,1,1420.33,0.367999986666667,4927.994,0.17852,0.288216665848213,2.06139360669206,4779.22,2.06139,2017,2026,20260910
draw-001,1,45,1,45,1045,2013,1,1463.63,0.388908388083334,4927.994,0.212261,0.297003202520133,1.83221782655944,5125.99,1.83222,2017,2026,20260910
draw-001,1,45,1,45,1045,2014,1,1663.51,0.432185738166667,4927.994,0.236516,0.337563316838454,1.82730021718052,5221.15,1.8273,2017,2026,20260910
draw-001,1,45,1,45,1045,2015,1,1964.31,0.416371159166667,4927.994,0.313353,0.398602352194422,1.32876072406094,4570.77,1.32876,2017,2026,20260910
draw-001,1,45,1,45,1045,2016,1,2410.19,0.447804023108333,4927.994,0.33437,0.489081358459446,1.33924701112042,4918.89,1.33925,2017,2026,20260910
draw-001,1,45,1,45,1045,2017,1,3126.84,0.398746047475,4927.994,0.300081,0.634505642661091,1.32879471700974,5073.85,1.3288,2017,2026,20260910
draw-001,1,45,1,45,1045,2018,1,4108.01,0.380512531833333,4927.994,0.269307,0.83360694026819,1.41293219943534,5585.05,1.41293,2017,2026,20260910
draw-001,1,45,1,45,1045,2019,1,4825.94,0.3548943205,4927.994,0.28737,0.979290965045818,1.23497345060375,5137.04,1.23497,2017,2026,20260910
draw-001,1,45,1,45,1045,2020,1,5385.08,0.546373046166667,4927.994,0.493617,1.09275295383882,1.10687647744439,5051.19,1.10688,2017,2026,20260910
draw-001,1,45,1,45,1045,2021,1,6002.51,0.60537282825,4927.994,0.626279,1.2180432849553,0.966618437230052,4891.64,0.966619,2017,2026,20260910
draw-001,1,45,1,45,1045,2022,1,6432.76,0.608471503333333,4927.994,0.847889,1.30535061528078,0.717631085358264,4637.79,0.717631,2017,2026,20260910
draw-001,1,45,1,45,1045,2023,1,6316.1,0.713744584416667,4927.994,0.728708,1.28167769684785,0.979465827761829,4980.7,0.979465,2017,2026,20260910
draw-001,1,45,1,45,1045,2024,1,6197.99,1.06187414925,4927.994,1.09929,1.25771054104368,0.965963621291925,4773.84,0.96596,2017,2026,20260910
draw-001,1,45,1,45,1045,2025,1,6602.92,1.03599029358333,4927.994,1.00814,1.3398798781005,1.02762542264302,4498.87,1.02762,2017,2026,20260910
draw-001,1,45,1,45,1045,2026,1,6686.2,0.710248939583333,4927.994,0.744648,1.35677924932538,0.953804938149747,4649.97,0.953805,2017,2026,20260910
draw-002,2,129,1,129,1129,2007,1,3712.48,0.942102520833333,8870.503,0.263542,0.418519671319653,3.57477184218581,8941.07,3.57477,2017,2026,20260910
draw-002,2,129,1,129,1129,2008,1,2565.89,0.680920915,8870.503,0.190494,0.289260935935651,3.57450058794503,8744.28,3.5745,2017,2026,20260910
draw-002,2,129,1,129,1129,2009,1,1984.04,0.75650156,8870.503,0.194661,0.223667135899734,3.88625127786254,8162.85,3.88625,2017,2026,20260910
draw-002,2,129,1,129,1129,2010,1,1774.86,0.48177983725,8870.503,0.163718,0.200085609575917,2.94274201523351,8341.33,2.94275,2017,2026,20260910
draw-002,2,129,1,129,1129,2011,1,1587.58,0.380070365,8870.503,0.174699,0.178972939865981,2.17557264208725,8640.17,2.17558,2017,2026,20260910
draw-002,2,129,1,129,1129,2012,1,1537.64,0.338830984166667,8870.503,0.182425,0.173343044920902,1.85737143574985,8840.66,1.85737,2017,2026,20260910
draw-002,2,129,1,129,1129,2013,1,1643.97,0.266333725083333,8870.503,0.182425,0.185329963813777,1.45996286190672,9016.67,1.45996,2017,2026,20260910
draw-002,2,129,1,129,1129,2014,1,1903.67,0.317646368916667,8870.503,0.226498,0.214606770326328,1.40242460823789,9311.47,1.40242,2017,2026,20260910
draw-002,2,129,1,129,1129,2015,1,2200.76,0.332636968666667,8870.503,0.28737,0.24809867039107,1.15752155293408,8297.73,1.15752,2017,2026,20260910
draw-002,2,129,1,129,1129,2016,1,2585.94,0.29256129475,8870.503,0.281219,0.291521236168907,1.04033260466043,8628.4,1.04033,2017,2026,20260910
draw-002,2,129,1,129,1129,2017,1,3302.52,0.292927123941667,8870.503,0.269307,0.372303577373234,1.08770705529996,8995.16,1.08771,2017,2026,20260910
draw-002,2,129,1,129,1129,2018,1,4308.24,0.399571336583333,8870.503,0.275198,0.48568158987151,1.4519412807627,10120.7,1.45194,2017,2026,20260910
draw-002,2,129,1,129,1129,2019,1,5135.89,0.316818043416667,8870.503,0.275198,0.578985205235825,1.15123672198441,9247.01,1.15123,2017,2026,20260910
draw-002,2,129,1,129,1129,2020,1,5624.22,0.369264617333333,8870.503,0.372578,0.634036198398219,0.991106875159921,9114.47,0.991107,2017,2026,20260910
draw-002,2,129,1,129,1129,2021,1,6159.49,0.444750794,8870.503,0.538248,0.694378886969544,0.826293444657481,8645.92,0.826294,2017,2026,20260910
draw-002,2,129,1,129,1129,2022,1,6486.76,0.512630640416667,8870.503,0.760938,0.731273074367936,0.673682534472804,8397.82,0.673681,2017,2026,20260910
draw-002,2,129,1,129,1129,2023,1,6179.57,0.555654920166667,8870.503,0.639979,0.696642569198161,0.868239301862509,8953.37,0.868238,2017,2026,20260910
draw-002,2,129,1,129,1129,2024,1,5809.09,0.797120813416666,8870.503,0.777584,0.65487718114745,1.02512501982637,8786.57,1.02512,2017,2026,20260910
draw-002,2,129,1,129,1129,2025,1,6152.38,0.776212645583333,8870.503,0.653979,0.693577354068873,1.18690760037147,8077.03,1.18691,2017,2026,20260910
draw-002,2,129,1,129,1129,2026,1,6379.87,0.53451551175,8870.503,0.550022,0.719223024894981,0.971807512699492,8366.98,0.971809,2017,2026,20260910
draw-003,3,150,1,150,1150,2007,1,3471.45,0.871414361666667,5994.657,0.236516,0.579090680250763,3.68437806180837,5719.25,3.68438,2017,2026,20260910
draw-003,3,150,1,150,1150,2008,1,2406.06,0.681705323333333,5994.657,0.17852,0.401367417685449,3.81864958174621,5533.77,3.81865,2017,2026,20260910
draw-003,3,150,1,150,1150,2009,1,1875.89,0.757291945833333,5994.657,0.194661,0.312926994822223,3.8903115972554,5362.65,3.89031,2017,2026,20260910
draw-003,3,150,1,150,1150,2010,1,1690.17,0.545054614583333,5994.657,0.163718,0.281946072977987,3.32922839628711,5527.53,3.32923,2017,2026,20260910
draw-003,3,150,1,150,1150,2011,1,1536.36,0.486766608333334,5994.657,0.174699,0.256288224664063,2.7863159396066,5866.37,2.78632,2017,2026,20260910
draw-003,3,150,1,150,1150,2012,1,1549.62,0.392804574166667,5994.657,0.186416,0.258500194423134,2.10713980649014,5962.86,2.10714,2017,2026,20260910
draw-003,3,150,1,150,1150,2013,1,1715.12,0.298018861083333,5994.657,0.194661,0.28610811260761,1.53096337264955,6189.01,1.53096,2017,2026,20260910
draw-003,3,150,1,150,1150,2014,1,2043.64,0.314008587333333,5994.657,0.221649,0.340910247241836,1.41669300260021,6159.13,1.41669,2017,2026,20260910
draw-003,3,150,1,150,1150,2015,1,2434.35,0.390861227416666,5994.657,0.33437,0.40608662013523,1.1689482531826,5555.11,1.16895,2017,2026,20260910
draw-003,3,150,1,150,1150,2016,1,2822.44,0.325355301916667,5994.657,0.320208,0.470825937163711,1.0160748698242,5814.86,1.01608,2017,2026,20260910
draw-003,3,150,1,150,1150,2017,1,3415.44,0.383602157258333,5994.657,0.327212,0.569747360024102,1.17233523604982,6250.61,1.17233,2017,2026,20260910
draw-003,3,150,1,150,1150,2018,1,4431.2,0.407123734666667,5994.657,0.281219,0.739191583438385,1.44771062647498,6896.24,1.44771,2017,2026,20260910
draw-003,3,150,1,150,1150,2019,1,5284.27,0.3829395955,5994.657,0.313353,0.881496639424074,1.2220709407601,6464.37,1.22207,2017,2026,20260910
draw-003,3,150,1,150,1150,2020,1,5717.2,0.518409508,5994.657,0.550022,0.953715950720784,0.942525040816549,6106.8,0.942523,2017,2026,20260910
draw-003,3,150,1,150,1150,2021,1,6392.68,0.500901464916667,5994.657,0.626279,1.0663962925652,0.799805621642537,5842.84,0.799805,2017,2026,20260910
draw-003,3,150,1,150,1150,2022,1,6979.34,0.51195966775,5994.657,0.760938,1.16426010695858,0.672800763991284,5480.84,0.6728,2017,2026,20260910
draw-003,3,150,1,150,1150,2023,1,6865.83,0.572248081416667,5994.657,0.713108,1.14532491183399,0.80247042722374,5931.6,0.802469,2017,2026,20260910
draw-003,3,150,1,150,1150,2024,1,6269.81,0.99909408675,5994.657,1.05273,1.04589970702244,0.949050646177082,5847.43,0.949049,2017,2026,20260910
draw-003,3,150,1,150,1150,2025,1,6108.06,0.936914897333333,5994.657,0.866437,1.01891734589652,1.08134220645394,5396.85,1.08134,2017,2026,20260910
draw-003,3,150,1,150,1150,2026,1,6289.12,0.823839736833333,5994.657,1.07576,1.04912090883599,0.765821128163655,5728.99,0.76582,2017,2026,20260910
draw-004,4,181,1,181,1181,2007,1,3476.55,0.916724153333334,6054.635,0.263542,0.574196462709974,3.47847460113885,5841.06,3.47848,2017,2026,20260910
draw-004,4,181,1,181,1181,2008,1,2276.26,0.795879490833333,6054.635,0.207717,0.375953298588602,3.83155683373693,5741.41,3.83155,2017,2026,20260910
draw-004,4,181,1,181,1181,2009,1,1774.05,0.816304100833334,6054.635,0.194661,0.293006927750393,4.19346505377725,5371.25,4.19346,2017,2026,20260910
draw-004,4,181,1,181,1181,2010,1,1610.26,0.518177686,6054.635,0.163718,0.265954925441418,3.16506239998046,5470.42,3.16507,2017,2026,20260910
draw-004,4,181,1,181,1181,2011,1,1430.09,0.519805929166667,6054.635,0.182425,0.236197557738823,2.8494226622813,5682.8,2.84942,2017,2026,20260910
draw-004,4,181,1,181,1181,2012,1,1399.98,0.389580564166667,6054.635,0.17852,0.231224508166058,2.18227965587422,6077.39,2.18228,2017,2026,20260910
draw-004,4,181,1,181,1181,2013,1,1549.82,0.326345146166667,6054.635,0.198919,0.25597249049695,1.6405931367374,6034.36,1.64059,2017,2026,20260910
draw-004,4,181,1,181,1181,2014,1,1837.54,0.40978557175,6054.635,0.246977,0.303493108998313,1.65920539868085,6425.45,1.65921,2017,2026,20260910
draw-004,4,181,1,181,1181,2015,1,2187.94,0.379440727583334,6054.635,0.327212,0.361366126942417,1.15961739662156,5588.55,1.15962,2017,2026,20260910
draw-004,4,181,1,181,1181,2016,1,2641.96,0.361990219416667,6054.635,0.33437,0.436353306186087,1.08260376055468,5873.51,1.0826,2017,2026,20260910
draw-004,4,181,1,181,1181,2017,1,3352.12,0.4758660243,6054.635,0.356797,0.553645265156364,1.33371643903957,6503.63,1.33372,2017,2026,20260910
draw-004,4,181,1,181,1181,2018,1,4351.37,0.446229567416667,6054.635,0.300081,0.71868411555775,1.48703039318273,7097.67,1.48703,2017,2026,20260910
draw-004,4,181,1,181,1181,2019,1,5058.61,0.41407909975,6054.635,0.313353,0.835493799378493,1.32144609992564,6574.04,1.32145,2017,2026,20260910
draw-004,4,181,1,181,1181,2020,1,5519.02,0.475184997833333,6054.635,0.526725,0.911536368418575,0.902150074200642,6073.58,0.902152,2017,2026,20260910
draw-004,4,181,1,181,1181,2021,1,5965.05,0.558479521833333,6054.635,0.682904,0.985203897509924,0.817800923458251,5965.4,0.817802,2017,2026,20260910
draw-004,4,181,1,181,1181,2022,1,6082.16,0.685149422583334,6054.635,0.88539,1.00454610393525,0.773839124660696,5729.28,0.773838,2017,2026,20260910
draw-004,4,181,1,181,1181,2023,1,5759.09,0.754179891499999,6054.635,0.744648,0.951186983195519,1.0128005332721,6066.12,1.0128,2017,2026,20260910
draw-004,4,181,1,181,1181,2024,1,5301.89,1.08538706383333,6054.635,1.0302,0.875674586494479,1.05356927182424,5950.91,1.05357,2017,2026,20260910
draw-004,4,181,1,181,1181,2025,1,5588.15,1.07366837433333,6054.635,0.904759,0.922954067421075,1.18668990784655,5351.83,1.18669,2017,2026,20260910
draw-004,4,181,1,181,1181,2026,1,5836.89,0.582212779916667,6054.635,0.653979,0.964036643001601,0.890262194836022,5233.89,0.890263,2017,2026,20260910
draw-005,5,210,1,210,1210,2007,1,3437.22,0.84029524,8712.364,0.24169,0.394522083788051,3.476748065704,8266.02,3.47675,2017,2026,20260910
draw-005,5,210,1,210,1210,2008,1,2429.84,0.722645853333333,8712.364,0.198919,0.278895601698919,3.63286490145905,8254.58,3.63286,2017,2026,20260910
draw-005,5,210,1,210,1210,2009,1,1914.74,0.846928090833333,8712.364,0.198919,0.219772727585762,4.25765306900463,7736.58,4.25765,2017,2026,20260910
draw-005,5,210,1,210,1210,2010,1,1761.22,0.526330483583334,8712.364,0.167299,0.202151792555958,3.14604679994102,7980.69,3.14604,2017,2026,20260910
draw-005,5,210,1,210,1210,2011,1,1605.73,0.415941828333333,8712.364,0.17852,0.18430474208837,2.32994526290238,8343.23,2.32994,2017,2026,20260910
draw-005,5,210,1,210,1210,2012,1,1607.13,0.373610505,8712.364,0.190494,0.18446543326243,1.96127177233929,8929.33,1.96127,2017,2026,20260910
draw-005,5,210,1,210,1210,2013,1,1725.42,0.3856209375,8712.364,0.221649,0.198042689676419,1.73978198638388,9821.22,1.73978,2017,2026,20260910
draw-005,5,210,1,210,1210,2014,1,1981.71,0.464466733333333,8712.364,0.275198,0.227459504676343,1.68775475596964,9691.86,1.68775,2017,2026,20260910
draw-005,5,210,1,210,1210,2015,1,2311.4,0.45153272675,8712.364,0.415152,0.265301128373424,1.0876323051557,8160.78,1.08763,2017,2026,20260910
draw-005,5,210,1,210,1210,2016,1,2701.38,0.401601617,8712.364,0.380728,0.310062802701999,1.05482553686621,8616.37,1.05483,2017,2026,20260910
draw-005,5,210,1,210,1210,2017,1,3446.07,0.463149590583334,8712.364,0.372578,0.395537881566932,1.24309430665078,9482.94,1.24309,2017,2026,20260910
draw-005,5,210,1,210,1210,2018,1,4579.82,0.560476924166667,8712.364,0.320208,0.5256690377032,1.75035265879262,10481.1,1.75035,2017,2026,20260910
draw-005,5,210,1,210,1210,2019,1,5546.88,0.41643253,8712.364,0.364602,0.636667613979398,1.14215646101777,8744.49,1.14216,2017,2026,20260910
draw-005,5,210,1,210,1210,2020,1,6147.69,0.447507123833333,8712.364,0.504415,0.705628231327341,0.887180444343117,8661.44,0.88718,2017,2026,20260910
draw-005,5,210,1,210,1210,2021,1,6717.77,0.562424026416667,8712.364,0.744648,0.771061677404663,0.755288440198143,8539.75,0.755289,2017,2026,20260910
draw-005,5,210,1,210,1210,2022,1,6953.93,0.595603824,8712.364,0.904759,0.798167982880422,0.658301076861352,8057.14,0.658303,2017,2026,20260910
draw-005,5,210,1,210,1210,2023,1,6719.71,0.634140135333333,8712.364,0.866437,0.771284349460147,0.731894108092491,8665.72,0.731896,2017,2026,20260910
draw-005,5,210,1,210,1210,2024,1,6280.24,1.136492468,8712.364,1.30707,0.720842242128543,0.869496253452378,8431.01,0.869498,2017,2026,20260910
draw-005,5,210,1,210,1210,2025,1,6328.34,0.983997418666667,8712.364,0.965443,0.726363131751612,1.01921855424574,7771.73,1.01922,2017,2026,20260910
draw-005,5,210,1,210,1210,2026,1,6512.89,0.68163768175,8712.364,1.00814,0.747545671875051,0.67613395138572,8288.32,0.676133,2017,2026,20260910
draw-006,6,239,1,239,1239,2007,1,3770.26,0.955255014166667,5287.079,0.275198,0.71310831557463,3.47115536510682,5279.64,3.47115,2017,2026,20260910
draw-006,6,239,1,239,1239,2008,1,2420.51,0.7720954025,5287.079,0.198919,0.457816121151207,3.88145628371347,5189.4,3.88145,2017,2026,20260910
draw-006,6,239,1,239,1239,2009,1,1800.03,0.777101678333334,5287.079,0.194661,0.340458313560285,3.99207688408738,4813.28,3.99208,2017,2026,20260910
draw-006,6,239,1,239,1239,2010,1,1641.78,0.522779170583334,5287.079,0.160213,0.310526852350797,3.26302591289929,4821.33,3.26303,2017,2026,20260910
draw-006,6,239,1,239,1239,2011,1,1512.92,0.424732548333334,5287.079,0.160213,0.286154226180468,2.65104921781212,5125.68,2.65105,2017,2026,20260910
draw-006,6,239,1,239,1239,2012,1,1554.15,0.368131391666667,5287.079,0.174699,0.293952483025126,2.10723239209536,5293.7,2.10724,2017,2026,20260910
draw-006,6,239,1,239,1239,2013,1,1650.71,0.373162756166667,5287.079,0.207717,0.312215875722682,1.79649598331704,5693.64,1.79649,2017,2026,20260910
draw-006,6,239,1,239,1239,2014,1,1875.52,0.370434024916667,5287.079,0.236516,0.354736518973898,1.56621127076674,5657.43,1.56621,2017,2026,20260910
draw-006,6,239,1,239,1239,2015,1,2177.62,0.37248672175,5287.079,0.320208,0.411875820278078,1.16326488329461,4906.7,1.16327,2017,2026,20260910
draw-006,6,239,1,239,1239,2016,1,2522.72,0.381877489666666,5287.079,0.320208,0.47714815685561,1.19259197042755,5123.77,1.19259,2017,2026,20260910
draw-006,6,239,1,239,1239,2017,1,3185.45,0.38165994895,5287.079,0.28737,0.602497144453488,1.32811340414796,5469.07,1.32811,2017,2026,20260910
draw-006,6,239,1,239,1239,2018,1,4080.71,0.434604997833333,5287.079,0.293657,0.771826938844682,1.47997492936771,6238.66,1.47998,2017,2026,20260910
draw-006,6,239,1,239,1239,2019,1,4743.43,0.412312995416666,5287.079,0.306645,0.897174035039008,1.34459389657965,5969.03,1.34459,2017,2026,20260910
draw-006,6,239,1,239,1239,2020,1,5083.59,0.481244577916667,5287.079,0.452688,0.96151201826188,1.06308225072603,5445.58,1.06308,2017,2026,20260910
draw-006,6,239,1,239,1239,2021,1,5379.85,0.600510579666667,5287.079,0.668285,1.01754673989172,0.898584555491544,5128.99,0.898585,2017,2026,20260910
draw-006,6,239,1,239,1239,2022,1,5730.57,0.609185899083334,5287.079,0.794594,1.08388204526545,0.766663099750733,4974.95,0.766662,2017,2026,20260910
draw-006,6,239,1,239,1239,2023,1,5891.38,0.6491472155,5287.079,0.697843,1.11429770578423,0.930219570161197,5127.41,0.930218,2017,2026,20260910
draw-006,6,239,1,239,1239,2024,1,5785.61,0.904302413,5287.079,0.829738,1.09429233041534,1.08986500919567,5083.55,1.08986,2017,2026,20260910
draw-006,6,239,1,239,1239,2025,1,6290.61,0.895966183,5287.079,0.760938,1.18980820978843,1.17744965161419,4685.21,1.17745,2017,2026,20260910
draw-006,6,239,1,239,1239,2026,1,6711.37,0.847758709,5287.079,0.904759,1.26939090563996,0.936999476103581,4748.34,0.936999,2017,2026,20260910
draw-007,7,310,1,310,1310,2007,1,3792.15,0.807607562083333,7045.135,0.246977,0.538265058086183,3.26997073445436,7110.41,3.26997,2017,2026,20260910
draw-007,7,310,1,310,1310,2008,1,2603.24,0.639956264083333,7045.135,0.17852,0.369508888048277,3.58478749766599,6962.42,3.58479,2017,2026,20260910
draw-007,7,310,1,310,1310,2009,1,1943.82,0.7025707985,7045.135,0.182425,0.275909546091026,3.85128572564067,6458.52,3.85128,2017,2026,20260910
draw-007,7,310,1,310,1310,2010,1,1713.47,0.47430242875,7045.135,0.156783,0.243213224444954,3.02521592742836,6644.86,3.02521,2017,2026,20260910
draw-007,7,310,1,310,1310,2011,1,1533.81,0.381891504166667,7045.135,0.160213,0.217711938805999,2.38364866875139,7064,2.38365,2017,2026,20260910
draw-007,7,310,1,310,1310,2012,1,1474.52,0.353692268333333,7045.135,0.170959,0.209296202272916,2.06887188351203,7262.77,2.06887,2017,2026,20260910
draw-007,7,310,1,310,1310,2013,1,1518.46,0.347974702083333,7045.135,0.194661,0.215533130309071,1.78759331393208,7464.94,1.78759,2017,2026,20260910
draw-007,7,310,1,310,1310,2014,1,1753.53,0.326709982,7045.135,0.212261,0.248899417825208,1.5391898747297,7198.23,1.53919,2017,2026,20260910
draw-007,7,310,1,310,1310,2015,1,2114.33,0.306220330583333,7045.135,0.257901,0.300112063147122,1.18735611953165,6519.35,1.18736,2017,2026,20260910
draw-007,7,310,1,310,1310,2016,1,2557.78,0.306026173833333,7045.135,0.257901,0.363056208291254,1.1866032851107,6773.52,1.18661,2017,2026,20260910
draw-007,7,310,1,310,1310,2017,1,3204.48,0.292664714166667,7045.135,0.257901,0.454850049005449,1.13479480175209,7050.14,1.1348,2017,2026,20260910
draw-007,7,310,1,310,1310,2018,1,4030.38,0.37826307375,7045.135,0.263542,0.572079882074652,1.43530470949602,7971.21,1.4353,2017,2026,20260910
draw-007,7,310,1,310,1310,2019,1,4604.53,0.328182267833333,7045.135,0.275198,0.65357583637503,1.19253144221009,7235.55,1.19253,2017,2026,20260910
draw-007,7,310,1,310,1310,2020,1,4908.5,0.38035651225,7045.135,0.356797,0.696721922291056,1.06603057831204,7291.61,1.06603,2017,2026,20260910
draw-007,7,310,1,310,1310,2021,1,5462.17,0.493514686666667,7045.135,0.550022,0.775310906036577,0.89726353976144,6895.39,0.897263,2017,2026,20260910
draw-007,7,310,1,310,1310,2022,1,5849.14,0.488690742583334,7045.135,0.626279,0.830238171447389,0.780308365095003,6712.82,0.780309,2017,2026,20260910
draw-007,7,310,1,310,1310,2023,1,5658.45,0.543517946583333,7045.135,0.550022,0.803171266412922,0.98817492133648,7054.47,0.988175,2017,2026,20260910
draw-007,7,310,1,310,1310,2024,1,5231.8,0.822647503666667,7045.135,0.682904,0.742611745552073,1.20463125661391,7024.49,1.20463,2017,2026,20260910
draw-007,7,310,1,310,1310,2025,1,5203.92,0.877623978083333,7045.135,0.713108,0.738654404777197,1.23070275201419,6639.47,1.2307,2017,2026,20260910
draw-007,7,310,1,310,1310,2026,1,5171.97,0.759198142666667,7045.135,0.728708,0.734119360381313,1.04184137221859,6576.2,1.04184,2017,2026,20260910
draw-008,8,351,1,351,1351,2007,1,3759.48,0.694423898333333,6510.11,0.236516,0.577483329774766,2.93605463619093,6204.15,2.93605,2017,2026,20260910
draw-008,8,351,1,351,1351,2008,1,2573.28,0.6179923825,6510.11,0.186416,0.39527442700661,3.31512521725603,6127.33,3.31512,2017,2026,20260910
draw-008,8,351,1,351,1351,2009,1,1897.5,0.711686825,6510.11,0.182425,0.291469729390133,3.9012570919556,5795.81,3.90125,2017,2026,20260910
draw-008,8,351,1,351,1351,2010,1,1760.4,0.442012004,6510.11,0.156783,0.270410177400996,2.81925976668389,5829.09,2.81925,2017,2026,20260910
draw-008,8,351,1,351,1351,2011,1,1636.32,0.381384773333333,6510.11,0.167299,0.251350591618268,2.27965961143422,6178.08,2.27966,2017,2026,20260910
draw-008,8,351,1,351,1351,2012,1,1611.51,0.329545468333333,6510.11,0.182425,0.247539596105135,1.80647097894112,6653.23,1.80647,2017,2026,20260910
draw-008,8,351,1,351,1351,2013,1,1682.6,0.2846353475,6510.11,0.190494,0.258459534477912,1.49419586706143,6825.46,1.4942,2017,2026,20260910
draw-008,8,351,1,351,1351,2014,1,1899.81,0.359146525,6510.11,0.236516,0.291824562104173,1.51848722707978,7033.62,1.51849,2017,2026,20260910
draw-008,8,351,1,351,1351,2015,1,2191.07,0.363931955416667,6510.11,0.313353,0.336564205520337,1.16141206695537,6116.74,1.16141,2017,2026,20260910
draw-008,8,351,1,351,1351,2016,1,2640.33,0.323014133083333,6510.11,0.293657,0.405573792147905,1.09997082679226,6273.33,1.09997,2017,2026,20260910
draw-008,8,351,1,351,1351,2017,1,3353.19,0.357237221,6510.11,0.300081,0.515074246057286,1.19046930995298,6829.91,1.19047,2017,2026,20260910
draw-008,8,351,1,351,1351,2018,1,4440.24,0.422687006416667,6510.11,0.28737,0.682052991424108,1.47088076840542,7646.53,1.47088,2017,2026,20260910
draw-008,8,351,1,351,1351,2019,1,5283.65,0.34243224175,6510.11,0.293657,0.811606869930001,1.16609596144482,6621.69,1.1661,2017,2026,20260910
draw-008,8,351,1,351,1351,2020,1,5726.76,0.406727194166667,6510.11,0.415152,0.879671772059151,0.979706695780501,6621.4,0.979707,2017,2026,20260910
draw-008,8,351,1,351,1351,2021,1,6163.26,0.462684154916667,6510.11,0.574349,0.946721330361545,0.805580152340592,6369.74,0.80558,2017,2026,20260910
draw-008,8,351,1,351,1351,2022,1,6270.19,0.47053736425,6510.11,0.682904,0.963146552055188,0.689024173602731,6257.34,0.689026,2017,2026,20260910
draw-008,8,351,1,351,1351,2023,1,5971.16,0.5161392555,6510.11,0.586913,0.917213380419071,0.879413568109754,6501.37,0.879413,2017,2026,20260910
draw-008,8,351,1,351,1351,2024,1,5624.59,0.813669658,6510.11,0.811976,0.863977720806561,1.00208584736495,6366.39,1.00209,2017,2026,20260910
draw-008,8,351,1,351,1351,2025,1,5584.37,0.8097606365,6510.11,0.653979,0.857799637794139,1.23820586976034,5906.55,1.2382,2017,2026,20260910
draw-008,8,351,1,351,1351,2026,1,5725.21,0.552040496916667,6510.11,0.612872,0.879433680844102,0.900743543377193,5980.18,0.900743,2017,2026,20260910
draw-009,9,353,1,353,1353,2007,1,3679.32,0.812512810833334,6144.367,0.246977,0.598811887375868,3.28983189055391,5968.9,3.28983,2017,2026,20260910
draw-009,9,353,1,353,1353,2008,1,2522.7,0.666211564166667,6144.367,0.203271,0.41057117844686,3.27745504359533,5911.77,3.27746,2017,2026,20260910
draw-009,9,353,1,353,1353,2009,1,1923.24,0.688954625,6144.367,0.186416,0.313008646781678,3.69579126791692,5526.43,3.69579,2017,2026,20260910
draw-009,9,353,1,353,1353,2010,1,1759.68,0.462464628666667,6144.367,0.160213,0.286389143096433,2.88656119457639,5627.29,2.88656,2017,2026,20260910
draw-009,9,353,1,353,1353,2011,1,1582.33,0.384840476666667,6144.367,0.170959,0.257525307326206,2.25106883326801,5835.6,2.25107,2017,2026,20260910
draw-009,9,353,1,353,1353,2012,1,1565,0.336889276666667,6144.367,0.17852,0.254704837780686,1.88712344088431,6256.15,1.88712,2017,2026,20260910
draw-009,9,353,1,353,1353,2013,1,1742.89,0.282208623,6144.367,0.186416,0.283656558926249,1.51386481310617,6489.11,1.51386,2017,2026,20260910
draw-009,9,353,1,353,1353,2014,1,2019.01,0.313884972833333,6144.367,0.226498,0.328595280848296,1.38581785637548,6644.9,1.38582,2017,2026,20260910
draw-009,9,353,1,353,1353,2015,1,2308.47,0.32346687575,6144.367,0.313353,0.375705097042543,1.03227630100877,5775.68,1.03228,2017,2026,20260910
draw-009,9,353,1,353,1353,2016,1,2685.32,0.297863893666667,6144.367,0.306645,0.437037696478742,0.971363934408409,5993.17,0.971365,2017,2026,20260910
draw-009,9,353,1,353,1353,2017,1,3245.51,0.282212464558333,6144.367,0.28737,0.528209008348622,0.982052630957766,6251.88,0.982051,2017,2026,20260910
draw-009,9,353,1,353,1353,2018,1,4018.31,0.434733750916667,6144.367,0.293657,0.65398274549681,1.48041337654702,7294.12,1.48042,2017,2026,20260910
draw-009,9,353,1,353,1353,2019,1,4704.83,0.371832520416667,6144.367,0.306645,0.765714352674572,1.21258302081125,6668.8,1.21258,2017,2026,20260910
draw-009,9,353,1,353,1353,2020,1,5172.8,0.418377685083333,6144.367,0.452688,0.841876795445324,0.92420758907533,6192.83,0.924209,2017,2026,20260910
