om,code,median_C,median_FMSY,median_IACC,median_SBMSY,q25_C,q25_FMSY,q25_IACC,q25_SBMSY,q75_C,q75_FMSY,q75_IACC,q75_SBMSY,scenario,panel
h1_0.16,tun43,1495.29417034117,1.07677192259484,8.65432058929509,1.2306382884621,1368.29999060952,0.877466841731334,7.32296318940698,0.968820767378756,1584.98815829618,1.31201225208097,9.72909207681703,1.65624868081586,om11,Reference (OM11)
h1_0.16,tun44,1157.64763767753,0.598657209407674,15.7612550977527,1.44186765198932,1009.22571184,0.50368956637303,15.035941845037,1.15596170658383,1190.02671596514,0.717837905778115,16.5051415014146,1.8854302779835,om11,Reference (OM11)
h1_0.16,tun47,1486.89854460889,1.0628804454139,9.23685093276721,1.22587320525833,1358.77666853131,0.87614369025809,7.92243292534439,0.968552643352477,1593.64005161622,1.28137048573511,10.5603587939809,1.66615873955365,om11,Reference (OM11)
h1_0.16_cycle,tun43,1482.66070670848,1.15378328302614,8.53012747218508,1.13732300404253,1334.07609613929,0.926161420827946,7.50378010263065,0.871476637827354,1612.37411090214,1.44047943426611,9.69597293874183,1.46176804517989,om11_3,Recruitment cycle (OM11_3)
h1_0.16_cycle,tun44,1153.36531416706,0.632193425508506,15.5121609975611,1.34387128856269,992.752689457421,0.523899589743536,14.7119068814481,1.04474799464773,1201.19983274243,0.764109635448435,16.1906602034875,1.67196140461453,om11_3,Recruitment cycle (OM11_3)
h1_0.16_cycle,tun47,1478.38190446671,1.12164754639584,9.28585359916534,1.14447720511091,1320.12976219979,0.91480771946278,8.09319421650386,0.876061442519155,1617.14897164795,1.39413196842988,10.4959445549315,1.45451670007661,om11_3,Recruitment cycle (OM11_3)
h1_0.16_lowrec,tun43,1532.45694856267,1.07108937136442,8.42881292306754,1.22170547008826,1379.78083409715,0.88686673912021,7.36630890785895,0.931725305346058,1628.5192921829,1.33486603807753,9.54487841318981,1.57308226344005,om11_2,Recruitment crash (OM11_2)
h1_0.16_lowrec,tun44,1182.42315300443,0.601339031534713,15.5517754812134,1.43166554769218,1027.73505384211,0.509594709858963,14.8425617859707,1.12943670967054,1217.91235398821,0.723467491218708,16.2357733307899,1.79595387941203,om11_2,Recruitment crash (OM11_2)
h1_0.16_lowrec,tun47,1531.69224986734,1.05033752242863,9.17124199514761,1.2250648795195,1368.37743691968,0.877458348122769,8.0898297764053,0.945714661090112,1638.34597128286,1.30304303820956,10.3802002795804,1.57587664291565,om11_2,Recruitment crash (OM11_2)
